"vars","p.value","z","V2_better","site"
"Site1_Local","0.0302669046800175","-1.87688534867631",TRUE,1
"Site2_Local","0.999649181981205","3.38893905227943",FALSE,1
"Site3_Local","0.999450272752286","3.26375692136476",FALSE,1
"Meta","0.971136811664554","1.89777007663719",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.939647870307018","1.55182434389164",FALSE,1
"Qfedavg","0.285706819966611","-0.565970786253916",FALSE,1
"fedavgM","0.939647870307018","1.55182434389164",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.670314222073044","0.440780991737934",FALSE,1
"Site1_Local","0.999439927320813","3.25847046412651",FALSE,2
"Site2_Local","0.0229867379289173","-1.99563675413711",TRUE,2
"Site3_Local","0.633418807668265","0.34092189062059",FALSE,2
"Meta","0.0552254016032778","-1.59617018083897",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.0324409944957982","-1.84607036616233",TRUE,2
"Qfedavg","0.0562550216440425","-1.58701148578849",FALSE,2
"fedavgM","0.0339910285228215","-1.825125737738",TRUE,2
"coef_fedprox_lr0.01_drop0_mu0","0.889241179698393","1.22250254884516",FALSE,2
"Site1_Local","0.999999734483409","5.01474691383399",FALSE,3
"Site2_Local","0.865797178958385","1.1067416506637",FALSE,3
"Site3_Local","0.0333569593039278","-1.83359645660488",TRUE,3
"Meta","0.0357045776140169","-1.80286667854407",TRUE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.00520691454295308","-2.56177656465193",TRUE,3
"Qfedavg","0.496137465173709","-0.00968209027635987",FALSE,3
"fedavgM","0.00544968746215752","-2.54590851397903",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.778438867567982","0.766931464685501",FALSE,3
