"vars","p.value","z","V2_better","site"
"Site1_Local","0.161578436818723","-0.987991372260936",FALSE,1
"Site2_Local","0.72762829060524","0.605655682014806",FALSE,1
"Site3_Local","0.507040319925078","0.0176483810870605",FALSE,1
"Meta","0.123239186130304","-1.15894556994201",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.27110018927935","-0.609488974583851",FALSE,1
"Qfedavg","0.10286267545611","-1.26540732454778",FALSE,1
"fedavgM","0.27110018927935","-0.609488974583851",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.61128061380431","0.282658316323147",FALSE,1
"Site1_Local","0.860601948959366","1.08302775879448",FALSE,2
"Site2_Local","0.228502133341918","-0.743788783973214",FALSE,2
"Site3_Local","0.926046504953074","1.44696405875995",FALSE,2
"Meta","0.506075219158951","0.0152289047446932",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.5","0",FALSE,2
"Qfedavg","0.287255755279032","-0.561419622076909",FALSE,2
"fedavgM","0.5","0",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.482672705115105","-0.0434467519068688",FALSE,2
"Site1_Local","0.965037266219369","1.81239316916601",FALSE,3
"Site2_Local","0.991364021666593","2.38086678708918",FALSE,3
"Site3_Local","0.160897514308126","-0.990775881811028",FALSE,3
"Meta","0.211108046638559","-0.802582488325064",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.0825219478899501","-1.38830596773166",FALSE,3
"Qfedavg","0.23600515014141","-0.719212010505653",FALSE,3
"fedavgM","0.0825219478899501","-1.38830596773166",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.953717307016735","1.68201781224515",FALSE,3
