"","x"
"1",0.846322802561071
"2",-1.62456171721891
"3",0.577186200803031
"4",0.615849850283034
"5",0.251536778057414
"6",0.0797011145220181
"7",0
"8",0
"9",0
"10",-0.31727979091529
"11",0.0671824114716545
"12",0
"13",-0.0173749653996646
"14",0
"15",-0.0382091440747503
"16",0.0501540920941408
"17",0
"18",0
"19",0.0529196977209858
"20",0.0763845493834967
"21",0
"22",0
"23",0.1146630731172
"24",-0.0182004008419073
"25",0.0150761016322426
"26",0
"27",0
"28",0
"29",0.223769117980715
"30",-0.0395960710866834
"31",0
"32",-0.0971847302146866
"33",0
"34",0.0546399344618124
"35",0
"36",0
"37",0
"38",0
"39",0.0217897648438828
"40",0
"41",0
"42",0
"43",0.0491357199436522
"44",0
"45",0
"46",0
"47",0
"48",0
"49",-0.0508846839510374
"50",-0.000411648916799167
"51",0
"52",0
"53",-0.0163839265628985
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",-0.0285949872877966
"67",0
"68",0
"69",0.00662208317049085
"70",-0.178667364728595
"71",0
"72",0
"73",0
"74",0
"75",-0.0497182946853388
"76",0.0332970388864507
"77",-0.0277999493546686
"78",0
"79",-0.15120416942342
"80",0
"81",0
"82",0
"83",-0.031393617494701
"84",0
"85",-0.10362673117089
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.00726123612152997
"93",0.0330748899781583
"94",0
"95",-0.0959528738351396
"96",0.0917834842424179
"97",0
"98",0
"99",-0.0579942314954665
"100",0
"101",0
