"vars","p.value","z","V2_better","site"
"Site1_Local","0.00171264490340219","-2.92674556134624",TRUE,1
"Site2_Local","0.995943121641648","2.64729904491403",FALSE,1
"Site3_Local","0.998398574547484","2.94756723883515",FALSE,1
"DAC","0.278226902530152","-0.588116937602214",FALSE,1
"Meta","0.95841358890102","1.73256608199678",FALSE,1
"SHIR","0.904954015697102","1.31030709390959",FALSE,1
"fedavg","0.00270665609650282","-2.78135131027531",TRUE,1
"Qfedavg","6.78830262338571e-09","-5.67864482925034",FALSE,1
"fedavgM","0.00155855490432032","-2.95594667241185",TRUE,1
"coef_fedprox_lr0.01_drop0_mu0","0.716236876542612","0.571698505775725",FALSE,1
"Site1_Local","0.999350556215675","3.21622543278758",FALSE,2
"Site2_Local","7.86099966522956e-07","-4.8018327396325",FALSE,2
"Site3_Local","0.999213069883705","3.16070830654911",FALSE,2
"DAC","0.740197339025668","0.643953909812328",FALSE,2
"Meta","0.615589360412318","0.293917063164037",FALSE,2
"SHIR","0.96603876325066","1.82552081183889",FALSE,2
"fedavg","0.0815512030803163","-1.39471298981477",FALSE,2
"Qfedavg","0.975972448196446","1.9768808174585",FALSE,2
"fedavgM","0.074745967944062","-1.4413283705674",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.703129471479053","0.533422628149406",FALSE,2
"Site1_Local","0.999997878989542","4.59915794089646",FALSE,3
"Site2_Local","0.996555098801679","2.70212418354942",FALSE,3
"Site3_Local","1.40971446628584e-10","-6.30839555561087",FALSE,3
"DAC","0.517606555655327","0.0441474265539716",FALSE,3
"Meta","1.23860519857077e-11","-6.67471028676001",FALSE,3
"SHIR","0.988758299107381","2.28210059672868",FALSE,3
"fedavg","0.00549569096676007","-2.54297269087421",TRUE,3
"Qfedavg","0.99988178402797","3.6765258098793",FALSE,3
"fedavgM","0.0049862528843639","-2.57678118614892",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.498537162636515","-0.00366679771341254",FALSE,3
