"vars","p.value","z","V2_better","site"
"Site1_Local","0.311283792076644","-0.492214685134891",FALSE,1
"Site2_Local","0.825353602415638","0.935961918392971",FALSE,1
"Site3_Local","0.656575152711908","0.40313393880993",FALSE,1
"Meta","0.463592797363796","-0.0913863660553832",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.367340514642561","-0.33890535625178",FALSE,1
"Qfedavg","0.246137268450339","-0.686695652946325",FALSE,1
"fedavgM","0.367340514642561","-0.33890535625178",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.721577655260525","0.587534645128191",FALSE,1
"Site1_Local","0.659883524741137","0.41214526824663",FALSE,2
"Site2_Local","0.103588227549435","-1.26136754699861",FALSE,2
"Site3_Local","0.564431431025509","0.162214250753232",FALSE,2
"Meta","0.239673734600785","-0.707352465025009",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.117325420315909","-1.18846352821238",FALSE,2
"Qfedavg","0.0989891994881069","-1.28733256126871",FALSE,2
"fedavgM","0.117511888974788","-1.18751694196093",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.124409270661362","-1.15322378984558",FALSE,2
"Site1_Local","0.807298338827411","0.867983578755827",FALSE,3
"Site2_Local","0.690609657398472","0.497579174587058",FALSE,3
"Site3_Local","0.0488796719383104","-1.65581472989155",TRUE,3
"Meta","0.0651407068848832","-1.51299309123838",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.00287532671072266","-2.76167020309911",TRUE,3
"Qfedavg","0.0311247550482691","-1.86451433715653",TRUE,3
"fedavgM","0.00293424660858117","-2.75504015765202",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.930532052296702","1.47976528752887",FALSE,3
