"","x"
"1",0.260481225758341
"2",-1.86810174312382
"3",0.921936326930666
"4",0.690752537150176
"5",0.355427063459324
"6",0.14420114869808
"7",0
"8",-0.00700006936557735
"9",0.0204535778878701
"10",0.0138360002024579
"11",0
"12",0
"13",0.0316576025062748
"14",0
"15",0
"16",0.00333089455264675
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0.00522921632042366
"23",-0.0337086538098859
"24",-0.00490212661213506
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0.0280446379347536
"34",0.00602591844446012
"35",0
"36",-0.0123893355783231
"37",0
"38",0
"39",0
"40",0
"41",-0.00971511833744182
"42",0
"43",0
"44",0.0112835825998264
"45",-0.0302011252463382
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",-0.0403787430611727
"66",0.0130107351959035
"67",0
"68",0
"69",0
"70",-0.0223439770077433
"71",0
"72",0.0160437396693925
"73",-0.0160411967405631
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",-0.025046962324408
"81",0
"82",0
"83",0
"84",-0.00671411558450063
"85",0
"86",0
"87",-0.0285825040025518
"88",0
"89",0.0277858355660583
"90",0
"91",0.0361364987382595
"92",-0.0266877367115932
"93",0
"94",0
"95",0
"96",0
"97",0
"98",-0.00536719916622666
"99",-0.00901843696087357
"100",0
"101",0
