"Site1_Local","Site2_Local","Site3_Local","DAC","Meta","SHIR","fedavg","Qfedavg","fedavgM","coef_fedprox_lr0.01_drop0_mu0","Site_index"
0.890057142857143,0.853988571428571,0.863588571428571,0.866148571428571,0.867062857142857,0.864731428571429,0.870262857142857,0.887908571428571,0.870308571428571,0.858834285714286,1
0.852190356129846,0.888219800999505,0.870638422403314,0.872968349016253,0.875804781414614,0.872202962496061,0.876345054252398,0.880487146008734,0.876367565620638,0.864875512133627,2
0.881351317625438,0.88705459949405,0.901197944436251,0.893231500493471,0.898149198534333,0.891728397862758,0.896691472586811,0.892570702544498,0.896677292373314,0.889479416002087,3
