"vars","p.value","z","V2_better","site"
"Site1_Local","0.180409150509019","-0.913806936411615",FALSE,1
"Site2_Local","0.82985353902227","0.953586638200101",FALSE,1
"Site3_Local","0.563155619439057","0.158974757963712",FALSE,1
"Meta","0.539917183767462","0.100225083570518",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.433446397745421","-0.167606578542152",FALSE,1
"Qfedavg","0.40358742746976","-0.244072261702335",FALSE,1
"fedavgM","0.462502149050757","-0.0941320035317349",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.729674462416912","0.611828736128618",FALSE,1
"Site1_Local","0.978569959329006","2.02507093067033",FALSE,2
"Site2_Local","0.0591039223834844","-1.56234029241557",FALSE,2
"Site3_Local","0.977840550558139","2.01106208935818",FALSE,2
"Meta","0.484753537320741","-0.0382265222589385",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.232084355745942","-0.731999764536049",FALSE,2
"Qfedavg","0.21710941535414","-0.781992756222323",FALSE,2
"fedavgM","0.973253378912879","1.93091760907061",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.300043172345338","-0.524276348609674",FALSE,2
"Site1_Local","0.897067446552347","1.26501735431709",FALSE,3
"Site2_Local","0.964841423715778","1.80986224324408",FALSE,3
"Site3_Local","0.0423735504788441","-1.72378257761092",TRUE,3
"Meta","0.0352126839128773","-1.80916503545968",TRUE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.0180961892914642","-2.09475948241412",TRUE,3
"Qfedavg","0.0281587956255925","-1.90856995196389",TRUE,3
"fedavgM","0.0142210018452324","-2.19113528922848",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.961851627807394","1.7725895511869",FALSE,3
