"vars","p.value","z","V2_better","site"
"Site1_Local","0.0267234617714882","-1.93129223152351",TRUE,1
"Site2_Local","0.952363490638186","1.6682151790468",FALSE,1
"Site3_Local","0.0988694808567813","-1.28802011360067",FALSE,1
"Meta","0.0151291179435204","-2.16669345634152",TRUE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.0179160304685601","-2.09882805318248",TRUE,1
"Qfedavg","0.00137342278026103","-2.99473368424075",TRUE,1
"fedavgM","0.0179160304685601","-2.09882805318248",TRUE,1
"coef_fedprox_lr0.01_drop0_mu0","0.993071841553259","2.46096684828592",FALSE,1
"Site1_Local","0.99955649848498","3.32411282483046",FALSE,2
"Site2_Local","0.137273571140901","-1.09265081591805",FALSE,2
"Site3_Local","0.733459444873703","0.623309569848643",FALSE,2
"Meta","0.490809218983876","-0.0230399098064628",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.193279780955759","-0.865873454338652",FALSE,2
"Qfedavg","0.534028996617145","0.0854017439406464",FALSE,2
"fedavgM","0.193279780955759","-0.865873454338652",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.418715825086049","-0.205179801016976",FALSE,2
"Site1_Local","0.999166707051467","3.14399446894844",FALSE,3
"Site2_Local","0.899515289876512","1.27879453117715",FALSE,3
"Site3_Local","0.228125649247558","-0.745033781025245",FALSE,3
"Meta","0.327969089951763","-0.445528068904478",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.174844856839437","-0.935191314754352",FALSE,3
"Qfedavg","0.459630625633812","-0.101364329825339",FALSE,3
"fedavgM","0.174844856839437","-0.935191314754352",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.492371692235367","-0.0191224972867816",FALSE,3
