"vars","p.value","z","V2_better","site"
"Site1_Local","0.34066688026379","-0.410643774508231",FALSE,1
"Site2_Local","0.968259731796143","1.85581075954043",FALSE,1
"Site3_Local","0.896107944504606","1.25968197310785",FALSE,1
"Meta","0.605891832073012","0.268627515712723",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.592568526315638","0.234157191573009",FALSE,1
"Qfedavg","0.261607536491841","-0.638397323203577",FALSE,1
"fedavgM","0.592568526315638","0.234157191573009",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.777609958085879","0.764146265963883",FALSE,1
"Site1_Local","0.999016211961504","3.09508333292564",FALSE,2
"Site2_Local","0.0968852996283334","-1.2995052315502",FALSE,2
"Site3_Local","0.167520179936667","-0.964011101954281",FALSE,2
"Meta","0.0457877917136952","-1.68714443088063",TRUE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.0191891940315038","-2.0707903967451",TRUE,2
"Qfedavg","0.106799195090971","-1.24373152285917",FALSE,2
"fedavgM","0.0191891940315038","-2.0707903967451",TRUE,2
"coef_fedprox_lr0.01_drop0_mu0","0.731451490316425","0.617208788926982",FALSE,2
"Site1_Local","0.994986334682018","2.57488539229808",FALSE,3
"Site2_Local","0.865677703203719","1.1061892990003",FALSE,3
"Site3_Local","0.15378957849819","-1.02031486209833",FALSE,3
"Meta","0.244131222110172","-0.693075066135838",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.0452466218736945","-1.6928015700492",TRUE,3
"Qfedavg","0.384162188484737","-0.294567389212718",FALSE,3
"fedavgM","0.0452466218736945","-1.6928015700492",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.384968344096518","-0.292457711858818",FALSE,3
