"Central","Site1_Local","Site2_Local","Site3_Local","Meta","GLORE","fedavg","Qfedavg","fedavgM","coef_fedprox_lr0.01_drop0_mu0","Site_index"
0.915223798121201,0.916973659974213,0.907579664763308,0.91227666236876,0.914625161171486,0.915223798121201,0.915039602136673,0.916144778043839,0.915039602136673,0.914901455148278,1
0.893680197050984,0.882534219612871,0.897909145100156,0.895311041378457,0.896390772795267,0.893680197050984,0.894759928467794,0.89478242287231,0.894759928467794,0.89348899461259,2
0.881666785383574,0.875033834318684,0.879048365268182,0.882817864520265,0.882376237623762,0.881666785383574,0.88219103924781,0.881843436142175,0.88219103924781,0.881723769499252,3
