"vars","p.value","z","V2_better","site"
"Site1_Local","0.110574913044992","-1.22347636419787",FALSE,1
"Site2_Local","0.201438281353459","-0.836494867912716",FALSE,1
"Site3_Local","0.393614859570196","-0.269909707001998",FALSE,1
"Meta","0.179120301907984","-0.918722756489088",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.251930032189082","-0.668428568646548",FALSE,1
"Qfedavg","0.132778356781104","-1.11335332289682",FALSE,1
"fedavgM","0.251930032189082","-0.668428568646548",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.173864886728693","-0.939001890993075",FALSE,1
"Site1_Local","0.757969031852079","0.699784435552343",FALSE,2
"Site2_Local","0.137123606198778","-1.09333392614882",FALSE,2
"Site3_Local","0.423018312947219","-0.194177850024797",FALSE,2
"Meta","0.208960245335929","-0.810034251000407",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.109447960585167","-1.22946924721545",FALSE,2
"Qfedavg","0.265196122116555","-0.627407360382498",FALSE,2
"fedavgM","0.109447960585167","-1.22946924721545",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.404781398325222","-0.240990090769619",FALSE,2
"Site1_Local","0.956181808773996","1.70799978455839",FALSE,3
"Site2_Local","0.68430965274097","0.479784416976168",FALSE,3
"Site3_Local","0.130864319487935","-1.12231474507111",FALSE,3
"Meta","0.214563197766226","-0.790687459984954",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.19480825065731","-0.860313049699439",FALSE,3
"Qfedavg","0.185693117742038","-0.893879746217535",FALSE,3
"fedavgM","0.196998974096506","-0.852389495966569",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.904390239916304","1.30697995256013",FALSE,3
