"","x"
"1",-0.0429569069231142
"2",-1.91593649213629
"3",0.877493509064895
"4",0.691209280886767
"5",0.371029157554285
"6",0.163675507047962
"7",0.108761984878025
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0.0207551099834933
"18",0
"19",0
"20",-0.00823647323415789
"21",0
"22",0.0175491071279604
"23",-0.00672282877116726
"24",0
"25",0
"26",0
"27",0
"28",0.0286509965276271
"29",0
"30",0
"31",0
"32",0
"33",-0.00620468612173709
"34",-0.0154257099585789
"35",0
"36",0
"37",0
"38",0.0285968337539432
"39",0.0114694991796247
"40",0
"41",0
"42",0.015514675440813
"43",0
"44",0
"45",0
"46",0
"47",0.00461085657811478
"48",0.0385372687033143
"49",0.00215321370631548
"50",-0.0164365960164062
"51",0
"52",-0.00401836501544068
"53",0
"54",-0.0614036709190558
"55",-0.0158711087084656
"56",0
"57",0.0417608343756878
"58",0
"59",0
"60",0.00199215084557203
"61",0.00600602307007314
"62",0.0294889643892505
"63",0
"64",0.00178742487051159
"65",0
"66",0
"67",0
"68",-0.0234283790553265
"69",0
"70",0.0749831094482435
"71",0
"72",0
"73",0
"74",0.0168298565546401
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0.0221717663549186
"85",0
"86",0
"87",0
"88",0
"89",-0.00318417492358776
"90",0
"91",0
"92",0.0395326911050393
"93",0.00549531011314136
"94",0
"95",0
"96",0
"97",0.00373227437879422
"98",0
"99",0
"100",0
"101",0
