"","x"
"1",0.33355735927854
"2",-1.17020026110222
"3",0.733606006865252
"4",0.483238479963786
"5",0.0642732527676702
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0.0482282780945761
"20",0
"21",0
"22",0
"23",0
"24",0
"25",-0.0457404831713442
"26",0
"27",0
"28",0
"29",0
"30",-0.110732977248167
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0.112315161999478
"44",0
"45",0
"46",-0.0176865720959459
"47",0.0509883602336319
"48",0
"49",0
"50",0.0671564170516284
"51",-0.0267820170072214
"52",0
"53",0
"54",0
"55",0
"56",-0.0696744243756843
"57",0
"58",0
"59",0
"60",0
"61",-0.0208589306084317
"62",0
"63",0
"64",0
"65",0.00781783177224536
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",-0.0880068289751081
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",-0.0147413561992456
"87",0
"88",0
"89",-0.0252203917921613
"90",0
"91",0
"92",0
"93",0
"94",-0.0201389782247492
"95",0.137125141037939
"96",0
"97",0
"98",0
"99",0
"100",0.131156637156929
"101",-0.0962666892386264
