"","x"
"1",0.529147423545392
"2",-1.7046535008991
"3",0.744126222467214
"4",0.580033209231754
"5",0.344165848982183
"6",0.0812244334968582
"7",0
"8",0
"9",0
"10",-0.0175222034711874
"11",0
"12",-0.0233701029383366
"13",0
"14",-0.087656357838922
"15",0.0806685310161646
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0.00728070049217571
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",-0.0604492864368384
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",-0.0201604790416395
"55",0
"56",0
"57",0
"58",0
"59",0.0367016827093601
"60",0
"61",-0.0130867707373388
"62",0
"63",0
"64",0
"65",0
"66",-0.0123053908687492
"67",0.0280221475025021
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",-0.0336047000739268
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",-0.0657317827083816
"91",0
"92",0
"93",0.030550577402696
"94",0.00862991069074866
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
