"","x"
"1",-0.00945177187582466
"2",-1.72360113142576
"3",0.832777509164915
"4",0.723403012775448
"5",0.352127472330519
"6",0.109360233006431
"7",0.0970784469637365
"8",-0.0139590730970003
"9",0
"10",-0.0151524359911149
"11",0
"12",0
"13",0
"14",0
"15",0
"16",-0.030784543498701
"17",-0.0131588264205461
"18",0.0492720938689936
"19",0
"20",0
"21",-0.0134697563850758
"22",-0.0190026087756233
"23",0
"24",-0.00376602152568961
"25",0
"26",0
"27",0
"28",0.013347919658495
"29",0
"30",0
"31",-0.0249259658258975
"32",0
"33",-0.0153044795007727
"34",0.0473768247975981
"35",0
"36",0.0029448929091946
"37",0.00854201522430825
"38",0
"39",0
"40",0
"41",-0.0155438788448817
"42",0.0962125598314476
"43",0.00450251645297332
"44",0.0112273509351406
"45",0
"46",0
"47",0
"48",0.00882277259000837
"49",0
"50",0
"51",0.0264559659486132
"52",0
"53",-0.00971689550825877
"54",0
"55",0.0773985285886871
"56",0.0113074035725338
"57",-0.0106933939186782
"58",0.00235562620614533
"59",0
"60",0
"61",0
"62",0
"63",-0.0105440526554816
"64",0.0177913834887079
"65",0
"66",0.00299729587732658
"67",0
"68",0.000890053561929146
"69",0.00909161714235689
"70",-0.0580352984925247
"71",0
"72",0
"73",-0.0206677882568092
"74",0
"75",-0.0297546504014947
"76",0
"77",0.0310963881595837
"78",0.0522046010221534
"79",0
"80",0.00872185047222328
"81",0
"82",0
"83",0
"84",0
"85",0
"86",-0.0478024833267942
"87",-0.00966313494204529
"88",-0.0363947197793337
"89",0
"90",0
"91",0
"92",0.00467287769989154
"93",0
"94",0.0162011941822994
"95",-0.0035438560668039
"96",0
"97",0
"98",-0.0239681754750677
"99",0
"100",-0.0110914995231887
"101",0
