"","x"
"1",0.191180947714456
"2",-1.80339883395727
"3",0.836384706343319
"4",0.669161718090014
"5",0.3001155732707
"6",0.123984625404761
"7",0.0663662228395312
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0.0294053939876307
"16",0
"17",0.00840145800831316
"18",0.00702475537500728
"19",0.00265974828163798
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0.00100431523497968
"29",0
"30",-0.00318874239620523
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.0277061632797985
"54",0
"55",0.00952242895393216
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0.00201571559722363
"69",0.0493345088093484
"70",-0.0281988127021551
"71",0
"72",-0.0302781077368143
"73",0
"74",0
"75",-0.0168544981808137
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",-0.0285977740505675
"85",0
"86",-0.00241096723340971
"87",0
"88",0.0709584151376376
"89",0
"90",0
"91",0
"92",0
"93",-0.00832998466395521
"94",0.00787104809172099
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
