"","x"
"1",0.43218553916859
"2",-1.57120554538784
"3",0.80726665238719
"4",0.356623873325605
"5",0.112152955745742
"6",0.0514656830668683
"7",0.0497674260098229
"8",0
"9",0.0232580403838022
"10",0
"11",0
"12",-0.000435181081939004
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0.0402107105039053
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0.0597389987439071
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0.00592973250120717
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",-0.0329323697870334
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0.0828790264148711
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0.01005160549583
"71",0
"72",0
"73",0.0411779442012304
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0.0415906184066248
"81",-0.0182593009356233
"82",0
"83",0
"84",0
"85",0
"86",0
"87",-0.0331221348603882
"88",0
"89",0
"90",0
"91",0
"92",-0.020901713571956
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
