"","x"
"1",0.238229527346182
"2",-1.90009835182962
"3",0.92116529426653
"4",0.724463904806331
"5",0.355998968908564
"6",0.128152836783314
"7",0.084888249338735
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0.0139825790196881
"15",0.0246615942765058
"16",0
"17",0
"18",0.00344477176741022
"19",0
"20",0
"21",0
"22",0
"23",-0.0047611349547319
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0.0207115222692862
"30",0
"31",0.00276984727116737
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0.00925925265198684
"41",0
"42",0
"43",-0.00596541601491267
"44",0
"45",0
"46",0
"47",0
"48",0
"49",-0.037383445647929
"50",0
"51",-0.0450703354359399
"52",0
"53",0.00189469812602115
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",-0.0193942216872948
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",-0.0235990780995536
"76",0
"77",0
"78",-0.00576494762394001
"79",0
"80",0
"81",0
"82",0
"83",-0.040393088597417
"84",0
"85",0
"86",0
"87",-0.015101823429218
"88",0
"89",0.0139719091029647
"90",0
"91",0
"92",0
"93",0.0313649804681801
"94",0
"95",0.032699390745057
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
