"vars","p.value","z","V2_better","site"
"Site1_Local","0.115345214766984","-1.19858223439636",FALSE,1
"Site2_Local","0.829770379773358","0.953258247800881",FALSE,1
"Site3_Local","0.894493506103789","1.25078483874552",FALSE,1
"DAC","0.162785393903322","-0.983074470946356",FALSE,1
"Meta","0.589443543662532","0.226113798715834",FALSE,1
"SHIR","0.923448337072675","1.42865531928525",FALSE,1
"fedavg","0.365317677012073","-0.34428049158852",FALSE,1
"Qfedavg","1.41929943488708e-07","-5.13385959872152",FALSE,1
"fedavgM","0.31812415262157","-0.472950765842304",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.98933445859183","2.30207252022794",FALSE,1
"Site1_Local","0.984747566871737","2.16347237465397",FALSE,2
"Site2_Local","0.0216685072449306","-2.02044726956532",TRUE,2
"Site3_Local","0.991874738535329","2.40323989580845",FALSE,2
"DAC","0.0562721310958188","-1.58686041440962",FALSE,2
"Meta","0.894554697317681","1.25112025868097",FALSE,2
"SHIR","0.793075144276925","0.817137750791734",FALSE,2
"fedavg","0.778600941953153","0.767476742275299",FALSE,2
"Qfedavg","0.679894798814759","0.46740464159385",FALSE,2
"fedavgM","0.784922059270576","0.788924934186742",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.999634401275561","3.37760607712394",FALSE,2
"Site1_Local","0.987303803673011","2.23538029479765",FALSE,3
"Site2_Local","0.992129202318747","2.4148522114834",FALSE,3
"Site3_Local","0.00450268609914636","-2.61185012990325",TRUE,3
"DAC","0.722003527312855","0.588803727057005",FALSE,3
"Meta","0.0391957615379693","-1.76009604608602",TRUE,3
"SHIR","0.850178952015486","1.03720120638822",FALSE,3
"fedavg","0.00439867399090221","-2.61983050448694",TRUE,3
"Qfedavg","0.984635387190261","2.16056153233698",FALSE,3
"fedavgM","0.0056036497443821","-2.5361678733914",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.881964023019498","1.18486215190823",FALSE,3
