"vars","p.value","z","V2_better","site"
"Site1_Local","0.0821069538929172","-1.39103798734925",FALSE,1
"Site2_Local","0.89430674546732","1.24976197856068",FALSE,1
"Site3_Local","0.678259760029138","0.462838015473218",FALSE,1
"Meta","0.318830746032544","-0.470970933208373",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.161559679508117","-0.988067974279336",FALSE,1
"Qfedavg","0.0907556642600525","-1.33611609966105",FALSE,1
"fedavgM","0.620561344889747","0.306955412910715",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.39304908558068","-0.271380795277592",FALSE,1
"Site1_Local","0.992769700432828","2.44561333550109",FALSE,2
"Site2_Local","0.458004345239127","-0.105462669122655",FALSE,2
"Site3_Local","0.748453258206258","0.669630315727723",FALSE,2
"Meta","0.587782337001227","0.221843999640957",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.528830781952578","0.0723310738529259",FALSE,2
"Qfedavg","0.724715809578215","0.596908636476039",FALSE,2
"fedavgM","0.298116547149121","-0.529825253562822",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.634886098705544","0.344822518894096",FALSE,2
"Site1_Local","0.86792970008203","1.11665795892234",FALSE,3
"Site2_Local","0.692176735170481","0.502029841793065",FALSE,3
"Site3_Local","0.064575290845991","-1.51746001395766",FALSE,3
"Meta","0.0370542865165622","-1.78594247308644",TRUE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.00681881868530909","-2.46666895567413",TRUE,3
"Qfedavg","0.0333800635259424","-1.83328548338743",TRUE,3
"fedavgM","0.0985799440139785","-1.28968546555806",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.800592749954992","0.843740375863273",FALSE,3
