"","x"
"1",1.51725162375253
"2",-1.75087704167623
"3",0.633108521028969
"4",0.617353604071631
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",-0.0585943087657144
"12",0
"13",0
"14",0
"15",-0.139355230900338
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0.195499024267518
"24",0
"25",-0.100169145719594
"26",0
"27",0.0276767449139589
"28",0
"29",-0.0654095225973692
"30",-0.0859083161906615
"31",-0.0472168150873182
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",-0.144784273138004
"41",0.123718847064272
"42",0
"43",-0.106900866975177
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0.0132937597686161
"55",-0.0545646206115815
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0.0552346305053984
"62",-0.0725510133406622
"63",-0.0361381981851863
"64",0
"65",0.0206568458373309
"66",0
"67",0.00328423563302414
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0.0216981924082578
"74",-0.150709715398233
"75",0
"76",-0.201195126866508
"77",0
"78",0.155129188973121
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0.0372487061823402
"92",0
"93",0.0901245914856805
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
