"","x"
"1",0.67116106011592
"2",-1.53454327031125
"3",0.671020531832683
"4",0.508994890277237
"5",0.161855127617571
"6",0.0292556812584251
"7",0
"8",0.0118215050954258
"9",0
"10",0
"11",-0.000235639448162924
"12",0
"13",0
"14",0
"15",-0.0083535406911737
"16",0
"17",0
"18",0.00391799395573182
"19",0
"20",0.0237288698864189
"21",0
"22",0
"23",0.0182004627836473
"24",0
"25",-0.00655335788947016
"26",0
"27",0
"28",0
"29",0
"30",-0.00215673223562287
"31",-0.000548710316711311
"32",0
"33",0
"34",0.0332013935016282
"35",-0.0132886482079567
"36",0
"37",0
"38",0
"39",0
"40",-0.0125448159299233
"41",0.0068289024807294
"42",0
"43",-0.00724618688134861
"44",0
"45",0
"46",0.00893424734318846
"47",0.00408212890441761
"48",-0.0150752381790047
"49",0
"50",0
"51",-0.0473635282612427
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",-0.0135583409718826
"59",0
"60",-0.00391748552892751
"61",0
"62",-0.00289641720825657
"63",0
"64",0
"65",0
"66",0.0497381882988659
"67",0
"68",-0.0200137404733598
"69",0
"70",0
"71",0
"72",0
"73",-0.0233797319367791
"74",-0.0132422372712802
"75",-0.0216211088917055
"76",-0.0186779278537229
"77",0
"78",-0.0151742171060509
"79",-0.00319369490988551
"80",0
"81",-0.00547983060275511
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0.00463422047414214
"90",0
"91",0.00702459839011531
"92",0
"93",-0.023730231789857
"94",0
"95",0.00455143864552894
"96",0
"97",0
"98",0
"99",0.0256087418483415
"100",0
"101",0.0339771429815245
