"","x"
"1",-0.159317100515563
"2",-1.77666414771616
"3",0.858814840816294
"4",0.573259127960738
"5",0.315809159919079
"6",0.113845160811341
"7",0.0392758154199947
"8",0.0237462936269962
"9",0
"10",0
"11",0
"12",0
"13",-0.0277430112799592
"14",0
"15",0.0259099557274303
"16",-0.0615653929589951
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",-0.0138943112073821
"25",0
"26",0
"27",0
"28",0.0665331815355566
"29",-0.0322900448532529
"30",0
"31",0
"32",0.0371718886674817
"33",-0.00310236126697
"34",0
"35",0
"36",-0.00377511472955324
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0.154037547056799
"43",0
"44",0
"45",0.0702107731252406
"46",0.0513610059248964
"47",0
"48",0
"49",0.100876439831691
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",-0.00244144910058055
"59",0.0478993105324365
"60",0
"61",0
"62",0
"63",0.0660899279280281
"64",0.0365606259000691
"65",-0.0298667522611991
"66",0
"67",0
"68",0
"69",0.0372539460671338
"70",0.0141976955934447
"71",0
"72",0
"73",0
"74",0
"75",-0.00455762329251174
"76",0
"77",0
"78",-0.00651477067683718
"79",-0.0705799385172749
"80",0
"81",-0.0326608170058756
"82",0
"83",0
"84",0.0339702585538906
"85",0
"86",0
"87",0.0329718963437896
"88",0
"89",0
"90",0
"91",-0.115995535780614
"92",0.0238170942060023
"93",0
"94",-0.0229226514485006
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0.00152182114908885
