"","x"
"1",0.239528603370801
"2",-1.63210335221812
"3",0.728467757183194
"4",0.5135485664072
"5",0.26463685560145
"6",0.0826243593823426
"7",0.0224433230971398
"8",0.0135693106439978
"9",0
"10",0
"11",0
"12",0
"13",-0.0158531493028338
"14",0
"15",0.014805688987103
"16",-0.0351802245479972
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",-0.00793960640421834
"25",-0.00802439423632931
"26",-0.00741353450850617
"27",0
"28",0.0380189608774609
"29",-0.0184514542018588
"30",0
"31",0
"32",0.021241079238561
"33",-0.00177277786684
"34",0
"35",0
"36",-0.00215720841688757
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0.088021455461028
"43",0
"44",0
"45",0.0401204417858518
"46",0.0293491462427979
"47",0
"48",0
"49",0.0576436799038234
"50",0
"51",0
"52",-0.00147897763223928
"53",-0.000843866348644966
"54",-0.00215990303976287
"55",0
"56",0
"57",0
"58",-0.00162418565736234
"59",-0.00158728920696571
"60",0
"61",0
"62",0
"63",0.0377656731017303
"64",0.0208917862286109
"65",-0.0164052953326013
"66",0.00103907638958086
"67",0
"68",0
"69",0.0212879691812193
"70",0.00811296891053983
"71",0
"72",0
"73",0
"74",0
"75",-0.00260435616714957
"76",0
"77",0
"78",-0.00423557130963174
"79",-0.0403313934384428
"80",0
"81",-0.0186633240033575
"82",0
"83",0
"84",0.0194115763165089
"85",0
"86",0.000428365672349606
"87",0.0188410836250226
"88",0.0105964175399881
"89",0
"90",0
"91",-0.066283163303208
"92",0.0136097681177156
"93",0.000620745335218614
"94",-0.0130986579705718
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0.000869612085193628
