"vars","p.value","z","V2_better","site"
"Site1_Local","0.564832121561574","0.163232018865271",FALSE,1
"Site2_Local","0.983817371803239","2.13987021990165",FALSE,1
"Site3_Local","0.650383334834396","0.386355597040433",FALSE,1
"DAC","0.337916285631022","-0.418156673225672",FALSE,1
"Meta","0.610130285048337","0.279658618084141",FALSE,1
"SHIR","0.927989111056579","1.46097691103458",FALSE,1
"fedavg","4.57875663018372e-05","-3.91189393171769",FALSE,1
"Qfedavg","3.84250768633633e-07","-4.94320106042555",FALSE,1
"fedavgM","5.44086781214542e-05","-3.87004031689147",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.766056448060284","0.725921159876634",FALSE,1
"Site1_Local","0.995128473909767","2.58481761160355",FALSE,2
"Site2_Local","0.0766439204165421","-1.42801395865823",FALSE,2
"Site3_Local","0.998868727359291","3.05341271884673",FALSE,2
"DAC","0.199776827308791","-0.842418654920419",FALSE,2
"Meta","0.967070750504885","1.8393855429826",FALSE,2
"SHIR","0.948466471219375","1.63016297160504",FALSE,2
"fedavg","0.226261604457327","-0.751215108633478",FALSE,2
"Qfedavg","0.253021857716247","-0.665010596637307",FALSE,2
"fedavgM","0.256402645000313","-0.654475836201743",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.980412841042265","2.06235113536818",FALSE,2
"Site1_Local","0.99656928186621","2.70349556966132",FALSE,3
"Site2_Local","0.994232516741155","2.52606034717507",FALSE,3
"Site3_Local","1.1386068977195e-08","-5.58950227800704",FALSE,3
"DAC","0.19906402088391","-0.844969189405448",FALSE,3
"Meta","8.66472426257925e-07","-4.78230729982919",FALSE,3
"SHIR","0.975143190137055","1.96241988337062",FALSE,3
"fedavg","0.165565504012892","-0.97183828131722",FALSE,3
"Qfedavg","0.924205519312932","1.43394148707169",FALSE,3
"fedavgM","0.269059836834016","-0.61565889226708",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.999111804883829","3.12527480759723",FALSE,3
