"","x"
"1",0.144179981057744
"2",-1.82945152126744
"3",0.866983413583009
"4",0.701008282903687
"5",0.279593247961407
"6",0.170573355466089
"7",0.0821165451651803
"8",0
"9",0
"10",0
"11",-0.0113948605680273
"12",0
"13",0
"14",0.000585580997067399
"15",0.0222525022315832
"16",0
"17",0
"18",0
"19",0.0247364410461688
"20",0
"21",0
"22",0
"23",-0.0220222571911154
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0.0173120001168571
"39",-0.00576009495752905
"40",-0.00165915793731779
"41",0
"42",-0.00648066277214293
"43",0
"44",0
"45",0
"46",0
"47",0.0108545626561297
"48",0
"49",0
"50",0
"51",0
"52",0.0204157463545256
"53",0.0124625663082231
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0.00034257338154084
"61",-0.00157232627604083
"62",0
"63",-0.00364550573773302
"64",0
"65",0
"66",0
"67",-0.043801077630716
"68",0
"69",0
"70",0
"71",0.0116566925007184
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0.0350049828871412
"100",0
"101",0
