"vars","p.value","z","V2_better","site"
"Site1_Local","8.577678026443e-06","-4.29902185057161",FALSE,1
"Site2_Local","0.98137348801779","2.08298024855039",FALSE,1
"Site3_Local","0.994166477269125","2.52205804513063",FALSE,1
"DAC","0.745563371727309","0.660593160266777",FALSE,1
"Meta","0.855596248789062","1.06074126243903",FALSE,1
"SHIR","0.994822145494771","2.56371986071941",FALSE,1
"fedavg","0.130582943949492","-1.12363974498492",FALSE,1
"Qfedavg","1.80721722302799e-08","-5.50872431631028",FALSE,1
"fedavgM","0.146701805354301","-1.05068429645505",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.962666926780445","1.78250972698259",FALSE,1
"Site1_Local","0.995482574230309","2.61073257101193",FALSE,2
"Site2_Local","3.5279931174759e-06","-4.49199264087344",FALSE,2
"Site3_Local","0.525723002529866","0.0645227475276266",FALSE,2
"DAC","0.200250591237971","-0.840726479994239",FALSE,2
"Meta","0.00337610078983122","-2.70882464919598",TRUE,2
"SHIR","0.498329036435127","-0.0041884967643762",FALSE,2
"fedavg","0.0769128575257342","-1.42614769105623",FALSE,2
"Qfedavg","0.724380780135775","0.595905378824917",FALSE,2
"fedavgM","0.0736069315617313","-1.4494431593775",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.995454067191144","2.60858037948616",FALSE,2
"Site1_Local","0.999962160216426","3.95768532147932",FALSE,3
"Site2_Local","0.959265061066625","1.74222044465089",FALSE,3
"Site3_Local","3.25386503425549e-06","-4.50918448373819",FALSE,3
"DAC","0.513685855821789","0.0343120846890319",FALSE,3
"Meta","8.99172045252428e-05","-3.74577962528769",FALSE,3
"SHIR","0.890254564979454","1.22788305861021",FALSE,3
"fedavg","0.000118225850732432","-3.67650448346921",TRUE,3
"Qfedavg","0.980173416860044","2.05734380722276",FALSE,3
"fedavgM","0.000136791010912759","-3.63910991071781",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.997741536352774","2.83960608742326",FALSE,3
