"","x"
"1",0.681410116953594
"2",-1.96628372489503
"3",0.91868088351958
"4",0.716902330618606
"5",0.318547571331167
"6",0.227053090379434
"7",0.0477209466710759
"8",-0.015821597097392
"9",0
"10",-0.0283124725824771
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",-0.0249274270721722
"19",0
"20",0.0135257261361
"21",0
"22",0
"23",0
"24",0.0122023527163363
"25",-0.026731193225105
"26",-0.0164019273935928
"27",0.0443974839543697
"28",0
"29",0
"30",0
"31",0.00312967778112178
"32",0
"33",-0.011977362016915
"34",0
"35",0
"36",-0.0365206469637027
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0.00132874045699055
"48",-0.0349036723878021
"49",-0.0101219954391573
"50",-0.0110622334703215
"51",-0.0124794661759743
"52",0.00493625709582719
"53",0
"54",0.0217356982973753
"55",0
"56",0
"57",-0.0283666371777572
"58",0
"59",0.0315294321832999
"60",0
"61",0.0125201324867767
"62",0
"63",0
"64",-0.0255900107805181
"65",0
"66",-0.0410651978591461
"67",-0.0641871654904459
"68",0
"69",0
"70",-0.0472844344529519
"71",-0.0319183427279651
"72",0
"73",-0.0271292831034747
"74",-0.00567543380486253
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",-0.0365321256278658
"82",0.031141976036572
"83",0
"84",-0.0287164986043679
"85",0
"86",0
"87",-0.0306753150265281
"88",-0.005383906574735
"89",-0.0105410587162187
"90",0
"91",0
"92",0.00222759987270972
"93",0.0223608551414149
"94",0
"95",0
"96",0
"97",-0.00658791967619145
"98",0
"99",-0.000502012538622097
"100",0
"101",0
