"","x"
"1",0.147838090306105
"2",-1.60894169618163
"3",0.721883376245849
"4",0.641090868338696
"5",0.341628814480982
"6",0.144563571088746
"7",0.0485347128518905
"8",-0.0322037837623725
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0.0109599653340196
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0.00580748670545806
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0.0261189850504375
"45",-0.0137261045163289
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0.0417655753530042
"66",-0.00208386754620731
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",-0.00778981435928017
"83",0
"84",0
"85",-0.0122442136667725
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.0117609318200015
"93",0
"94",0
"95",0
"96",-0.015467893451273
"97",0
"98",0
"99",0
"100",0
"101",0
