"vars","p.value","z","V2_better","site"
"Site1_Local","0.000425474951865051","-3.33566711894225",TRUE,1
"Site2_Local","0.945060748412217","1.59873947185473",FALSE,1
"Site3_Local","0.690962009077605","0.498579029044314",FALSE,1
"DAC","0.877564801669818","1.16289921329843",FALSE,1
"Meta","0.295057648617958","-0.538668957096414",FALSE,1
"SHIR","0.952123869920728","1.66580499895542",FALSE,1
"fedavg","0.000157969113867796","-3.60186845883315",TRUE,1
"Qfedavg","3.94920976459582e-08","-5.36943386322903",FALSE,1
"fedavgM","9.36264239184057e-05","-3.73562055019521",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.928707679483664","1.46623366170884",FALSE,1
"Site1_Local","0.654350199710664","0.397092025093367",FALSE,2
"Site2_Local","4.38462437463616e-05","-3.92234175423459",FALSE,2
"Site3_Local","0.169012544603101","-0.958074705669012",FALSE,2
"DAC","0.411242135090047","-0.224350903598741",FALSE,2
"Meta","0.000204233280590949","-3.53455231954544",TRUE,2
"SHIR","0.852979091983867","1.0492961964909",FALSE,2
"fedavg","0.573661742253175","0.18570447924823",FALSE,2
"Qfedavg","0.745972360552934","0.661868846615885",FALSE,2
"fedavgM","0.598511684047512","0.249496649998225",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.999575982602214","3.33662108359976",FALSE,2
"Site1_Local","0.999073196713999","3.11273773501557",FALSE,3
"Site2_Local","0.996770047704032","2.72347529984536",FALSE,3
"Site3_Local","0.000532680597693605","-3.27267176215333",TRUE,3
"DAC","0.988684253494683","2.27959882006337",FALSE,3
"Meta","0.223854299780345","-0.759240673060442",FALSE,3
"SHIR","0.999997557520057","4.5696686251583",FALSE,3
"fedavg","0.0867213619865503","-1.36122459488601",FALSE,3
"Qfedavg","0.966568880702583","1.83259892200169",FALSE,3
"fedavgM","0.0730134700655009","-1.45370922272836",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.929418079125612","1.4714707886209",FALSE,3
