"","x"
"1",0.10702011376216
"2",-1.77937190813226
"3",0.853487281014955
"4",0.704695233603625
"5",0.254739111207829
"6",0.106560107638677
"7",0.0880291455134919
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",-0.0207609014848355
"17",0
"18",-0.0256529823227041
"19",0
"20",0.0424001046323979
"21",0
"22",0.00452770836435982
"23",0
"24",0
"25",0
"26",-0.0284671908646897
"27",0
"28",0
"29",0
"30",0
"31",0.0229454837520314
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0.00357376855446572
"39",0
"40",0
"41",0
"42",0
"43",0.00757640935885614
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0.0529923926112825
"53",0
"54",0
"55",0
"56",0
"57",-0.00741009154174768
"58",0.0320180194947435
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0.0108902241967243
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0.0579766416929594
"72",0.016465865389802
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",-0.0359605034164116
"82",0
"83",0
"84",0
"85",-0.00572723148587039
"86",0.0223005633585423
"87",0.00728409563561721
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",-0.00155723825782648
"98",0
"99",0
"100",0.0220857830050678
"101",0
