"vars","p.value","z","V2_better","site"
"Site1_Local","0.101854589723604","-1.27105472821129",FALSE,1
"Site2_Local","0.960019710978183","1.75091485229604",FALSE,1
"Site3_Local","0.631278339289504","0.335240966458811",FALSE,1
"DAC","0.5","0",FALSE,1
"Meta","0.226599646000004","-0.750092008929871",FALSE,1
"SHIR","0.722362086783698","0.589872955877318",FALSE,1
"fedavg","0.00683986117453817","-2.46556533800075",TRUE,1
"Qfedavg","2.93549673703417e-10","-6.19385582207378",FALSE,1
"fedavgM","0.00658040219956899","-2.47938803046625",TRUE,1
"coef_fedprox_lr0.01_drop0_mu0","0.668914023010338","0.43691643284876",FALSE,1
"Site1_Local","0.999931198997908","3.81243934414297",FALSE,2
"Site2_Local","1.42859745526101e-09","-5.93959934522723",FALSE,2
"Site3_Local","0.996640606336068","2.71047026149575",FALSE,2
"DAC","0.135473877038634","-1.10088260417085",FALSE,2
"Meta","1.00910692692949e-05","-4.26286618744334",FALSE,2
"SHIR","0.98432747475064","2.1526645623411",FALSE,2
"fedavg","0.0267324233760418","-1.93114723748137",TRUE,2
"Qfedavg","0.956211294942812","1.70831769285417",FALSE,2
"fedavgM","0.00284535291203228","-2.76509019679526",TRUE,2
"coef_fedprox_lr0.01_drop0_mu0","0.999244560856824","3.17258595255761",FALSE,2
"Site1_Local","0.999995245174579","4.42803265097369",FALSE,3
"Site2_Local","0.999999614508162","4.94257263236901",FALSE,3
"Site3_Local","0.00542154622254604","-2.54771528998041",TRUE,3
"DAC","0.953074521536073","1.67542458177871",FALSE,3
"Meta","0.434893880330459","-0.163928081027822",FALSE,3
"SHIR","0.984171899058709","2.1487250483599",FALSE,3
"fedavg","0.0274923157168056","-1.91899764858502",TRUE,3
"Qfedavg","0.999989378392878","4.25140655506509",FALSE,3
"fedavgM","0.0470653137429319","-1.67399985685127",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.94934493814386","1.63853507366069",FALSE,3
