"","x"
"1",0.425152402085365
"2",-1.73480750396101
"3",0.858178943756622
"4",0.564828298910271
"5",0.386660841134297
"6",0.0602663844719983
"7",0.134613672790599
"8",0
"9",0
"10",0
"11",0
"12",0.0605311905578249
"13",0
"14",-0.0151391752309267
"15",-0.0204101420028441
"16",0
"17",0
"18",0
"19",0
"20",-0.0333056459327879
"21",-0.0375658315041177
"22",0.0323275234860928
"23",0
"24",0
"25",0
"26",0
"27",-0.0311132085334536
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0.00319906004333454
"60",-0.0502838907242917
"61",0
"62",0
"63",0
"64",-0.020666126040559
"65",0
"66",-0.00320598316229302
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0.00708326670711997
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0.00763177172932154
"95",-0.0671177297750719
"96",0
"97",-0.0478624845159283
"98",0
"99",0
"100",0
"101",0
