"","x"
"1",0.161212163111421
"2",-1.69181020321444
"3",0.843033837726545
"4",0.627088071601665
"5",0.271599749003066
"6",0.0749531276711297
"7",0.111489542427406
"8",0.0239938807163014
"9",0
"10",-0.00744664507282449
"11",0.007124788547081
"12",0.028808049714678
"13",0
"14",-0.00336128372196318
"15",0.0241968686622354
"16",0
"17",0
"18",0
"19",0.00242914587363467
"20",-0.0138180202727323
"21",-0.0103474429581269
"22",0.00505071287722469
"23",0
"24",0.0121605408894736
"25",0
"26",0
"27",-0.0199877633008679
"28",0
"29",0
"30",-0.0259369575868795
"31",0
"32",0.0114629641758854
"33",0
"34",0.0124640960616834
"35",0
"36",-0.0706971089020591
"37",-0.00295551177299611
"38",0
"39",0
"40",0.0190881795649235
"41",0.00563880036862883
"42",-0.00185396801786802
"43",0
"44",0.0501580795662808
"45",0.0119098204563407
"46",-0.037887207411204
"47",-0.0285543079436824
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.0198366314045849
"54",0
"55",0
"56",0.00836723918577257
"57",0.098968090967798
"58",0
"59",0
"60",-0.0612854364130147
"61",0.0332291570525531
"62",0
"63",-0.00789742056283829
"64",0.000598065973646457
"65",0.0230924957432919
"66",0
"67",0
"68",-0.00722977980483646
"69",0
"70",0
"71",0.0018866596138735
"72",0.0328864526226297
"73",0
"74",0
"75",0.0126670545757232
"76",0
"77",0
"78",0.0146491198441967
"79",-0.0289173187225351
"80",0
"81",0
"82",0
"83",0.0284465701160217
"84",-0.0264017937907332
"85",0
"86",0
"87",0.0319814852136177
"88",0
"89",-0.00226209469833136
"90",0.0146922576323489
"91",-0.0227803912427675
"92",0
"93",-0.0103455622635913
"94",0.00568653407840257
"95",-0.0317932270925811
"96",0.00236664830526845
"97",-0.0271734746819316
"98",0
"99",0
"100",0
"101",0
