"Central","Site1_Local","Site2_Local","Site3_Local","Meta","GLORE","fedavg","Qfedavg","fedavgM","coef_fedprox_lr0.01_drop0_mu0","Site_index"
0.873001453488372,0.878452034883721,0.867959665697674,0.872093023255814,0.873364825581395,0.873001453488372,0.872956031976744,0.873183139534884,0.873001453488372,0.872819767441861,1
0.890350877192982,0.88327893376853,0.895167505326624,0.890010879912961,0.891824198739743,0.890350877192982,0.891370869033048,0.891302869577043,0.892130196291763,0.890192211795639,2
0.904140320533699,0.902155235346309,0.903233414571143,0.908059951257314,0.907765136625524,0.904140320533699,0.905718280753378,0.905836206606094,0.906319141050551,0.903710733498804,3
