"","x"
"1",0.107469660465219
"2",-1.85271649746137
"3",0.949295247814208
"4",0.680914902537273
"5",0.355187342592024
"6",0.111958453411778
"7",0.106069108173223
"8",-0.014001539144327
"9",-0.00140223340087318
"10",0.0531706815180079
"11",-0.0143400861253631
"12",0
"13",0.0164483476407618
"14",0
"15",0.0191323361308537
"16",0
"17",0
"18",0
"19",0.0079492398708295
"20",0
"21",0
"22",-0.00655794908597449
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0.0194940354596416
"29",0
"30",0
"31",0
"32",0
"33",0.00260940121024198
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0.0187306611304818
"40",0
"41",0
"42",0
"43",0
"44",0.0111919126467364
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0.0395669369856747
"55",-0.00809738695931366
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0.026558235719123
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",-0.0524825444642417
"73",0.0425461649094274
"74",0
"75",-0.034716597245768
"76",0
"77",0
"78",0.00877673269368504
"79",0
"80",0
"81",-0.0446830264651507
"82",0
"83",-0.00726262607130296
"84",-0.0186714596009368
"85",0.00188706259888206
"86",0
"87",0
"88",0
"89",-0.0114923877638962
"90",0
"91",0.00752396331412995
"92",0
"93",0.00359840503257807
"94",0
"95",0
"96",-0.0309366648290907
"97",0
"98",0
"99",0
"100",0.0178165776120744
"101",-0.00372855585826233
