"Site1_Local","Site2_Local","Site3_Local","DAC","Meta","SHIR","fedavg","Qfedavg","fedavgM","coef_fedprox_lr0.01_drop0_mu0","Site_index"
0.949074285714286,0.914422857142857,0.924388571428571,0.924251428571429,0.928045714285714,0.921874285714286,0.94336,0.956845714285714,0.945234285714286,0.918948571428571,1
0.856402714932127,0.877907239819005,0.870837104072398,0.870316742081448,0.872986425339367,0.867613122171946,0.877409502262443,0.879457013574661,0.875837104072398,0.870972850678733,2
0.885531674208145,0.892816742081448,0.907005090497738,0.894680429864253,0.903221153846154,0.893371040723982,0.898351244343891,0.890947398190045,0.89727092760181,0.890989819004525,3
