"","x"
"1",0.154770850447566
"2",-1.48605888325682
"3",0.831250265674542
"4",0.555609399005377
"5",0.228227005318013
"6",0.117588612275529
"7",0.0719596169094932
"8",0
"9",0
"10",-0.0835535872510861
"11",0
"12",0
"13",-0.000229366480594275
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",-0.0059212190592331
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",-0.020936490065341
"54",0
"55",0
"56",-0.0371681246171848
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",-0.0351856101493599
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",-0.00503848931522287
"80",0
"81",0
"82",0
"83",0.068681859305348
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",-0.00502132767124734
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",-0.00228819110267486
