"","x"
"1",0.568294187445618
"2",-1.57042603426096
"3",0.695604136568695
"4",0.54191650091659
"5",0.218651291282261
"6",0.0335967463644369
"7",0.0324594871099138
"8",0.0215523125876226
"9",0
"10",-0.0238724535003103
"11",0
"12",0
"13",-6.55332801697929e-05
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0.00180875166412626
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",-0.0016917768740666
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",-0.00192408860433621
"54",0
"55",0
"56",-0.0106194641763385
"57",0.0038619445282286
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",-0.0100530314712457
"66",0
"67",0
"68",0
"69",0
"70",0
"71",-0.000781121535405564
"72",0
"73",0
"74",0
"75",-0.00938318305113581
"76",0
"77",0
"78",0
"79",-0.00143956837577796
"80",0
"81",0
"82",0
"83",0.0196233883729566
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",-0.0457108063273529
"91",-0.00143466504892781
"92",0
"93",-0.00546988490236788
"94",0
"95",0
"96",0
"97",0
"98",0
"99",-0.0279423470907301
"100",0
"101",-0.000653768886478531
