"","x"
"1",-0.142633453522528
"2",-1.79608283703857
"3",0.907699647517643
"4",0.768630036678873
"5",0.358940379238715
"6",0.0857991742442864
"7",0.115462633258624
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0.0265475166372999
"16",0
"17",0
"18",0
"19",0
"20",0.0232137327371239
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0.0182050744126015
"44",0
"45",0
"46",0
"47",-0.0420099758555223
"48",0.0055970634130181
"49",0.0669152567956297
"50",0
"51",0
"52",0.0224353338097182
"53",-0.0246262561538738
"54",0
"55",0
"56",0
"57",0
"58",0
"59",-0.0100529951572813
"60",0.023708850093176
"61",0
"62",0.025383392253723
"63",0
"64",0
"65",0
"66",0
"67",0.0254101633947175
"68",0.00630467420505532
"69",-0.00973243986262878
"70",0.00323634988560806
"71",0
"72",0.00195958359821989
"73",-0.0525832266185322
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0.0230786689516616
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.00525346332133819
"87",0
"88",0
"89",0
"90",-0.0137815424907386
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
