"","x"
"1",0.119432811566497
"2",-1.75756414950032
"3",0.838605579276971
"4",0.719165933485666
"5",0.278563715751438
"6",0.132085410788419
"7",0.0498393378239443
"8",0
"9",0
"10",0
"11",0
"12",0
"13",-0.0314779976224085
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0.00132245515184572
"24",0.0357762902557757
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0.0182560469896412
"34",0
"35",0
"36",0
"37",0.00362141910704184
"38",0
"39",0.017375492033497
"40",0
"41",0
"42",0
"43",0
"44",0
"45",-0.0125775743920111
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0.0189172996319757
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0.0259485898984881
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0.0131890478183519
"75",0
"76",0.00801082288917035
"77",0
"78",0
"79",0
"80",0.0205460323392861
"81",0
"82",0
"83",0
"84",-0.0024128296360189
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",-0.0103037754356232
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
