"Site1_Local","Site2_Local","Site3_Local","DAC","Meta","SHIR","fedavg","Qfedavg","fedavgM","coef_fedprox_lr0.01_drop0_mu0","Site_index"
0.936342592592593,0.894768518518519,0.892916666666667,0.896203703703704,0.904490740740741,0.895972222222222,0.905740740740741,0.942638888888889,0.908564814814815,0.881342592592593,1
0.862020850585926,0.901260337375639,0.881623577724586,0.883971821079738,0.887953625029778,0.881476103504214,0.886683077900421,0.88092023913512,0.885628070016222,0.875554446347744,2
0.868564610576435,0.880718935812526,0.896929403933161,0.886986494567364,0.892263993410883,0.884467624194695,0.894376685358396,0.879996840834471,0.894153851361262,0.88747729349776,3
