"","x"
"1",0.509320967653333
"2",-1.63558646993838
"3",0.704699784018287
"4",0.661065879095963
"5",0.193553901513071
"6",0.1828858127809
"7",0.0167668611355871
"8",0.0122550169132115
"9",0
"10",0
"11",0
"12",-0.0130292514362605
"13",-0.00761684107693449
"14",0
"15",-0.0497998869468758
"16",0
"17",-0.00174844556117147
"18",0
"19",0
"20",0
"21",0
"22",-0.0385283824550383
"23",0.0578880862899371
"24",-0.0138992133516133
"25",0
"26",-0.0364076494353957
"27",-0.0297952553185844
"28",-0.0194842184435379
"29",0
"30",0
"31",0
"32",-0.0445690035048518
"33",0
"34",0
"35",0.0539842392000402
"36",0
"37",0.0109368426844291
"38",0.0124412886250399
"39",0.00145713933985723
"40",0.0111482476291925
"41",-0.00832068494917534
"42",0
"43",0.0217190009984626
"44",0
"45",0.0149543644630779
"46",-0.0023008736028258
"47",-0.00981060404115194
"48",0
"49",0
"50",0
"51",0
"52",0
"53",-0.0225627996894354
"54",0
"55",0
"56",-0.00769780391096554
"57",-0.00683654428020424
"58",-0.0030120669803751
"59",0
"60",-0.0390922625559773
"61",0
"62",0
"63",-0.0038206642407517
"64",-0.016745243814488
"65",0
"66",0.0219245171191151
"67",0
"68",-0.000355745459855707
"69",0
"70",-0.0292708739657897
"71",0
"72",0
"73",-6.18334816529794e-05
"74",-0.043300920458367
"75",0
"76",0.0185732410304407
"77",0.00281357208806606
"78",0
"79",0
"80",0
"81",0.0178397231145522
"82",0.0525628470338549
"83",-0.0315291235030897
"84",0
"85",0
"86",0
"87",0.00885868086538823
"88",0
"89",0
"90",-0.00239515365155179
"91",-0.0164507470406311
"92",-0.0366314454315226
"93",0.0379647545231365
"94",0
"95",0.0151492479888091
"96",0
"97",0
"98",-0.0217209996036541
"99",-0.0265726993366421
"100",0.0170942955011899
"101",0.00747722355784323
