"","x"
"1",0.390994930866524
"2",-1.67125058928624
"3",0.751310507064005
"4",0.596543594793573
"5",0.228248242868002
"6",0.112629368609601
"7",0.00423854577526557
"8",0
"9",0.0242269220752679
"10",-0.0300813432842313
"11",0.00784032843459451
"12",0.0190545875623771
"13",0.000211938816511705
"14",0
"15",0
"16",-0.0235230605631421
"17",0
"18",0.00333658389920805
"19",-0.00350409686597963
"20",0
"21",0
"22",-0.00192961347325759
"23",0
"24",-0.0327917683040879
"25",0
"26",0
"27",-0.0314204113573957
"28",0.00763059595874536
"29",0.00297932806503941
"30",0.0137535922853826
"31",0.0246789166284443
"32",-0.0174250631020874
"33",0
"34",0
"35",0.0422701912843709
"36",0.0163307123591921
"37",0
"38",0
"39",-0.0208976345087847
"40",0.0100829565322174
"41",-0.0544134366345716
"42",0
"43",0
"44",-0.014223825310259
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.0084341982965658
"54",0.0151807971193148
"55",0
"56",0.00180814521493608
"57",0.0625881733832114
"58",-0.0367075149746137
"59",-0.000450629515867097
"60",0
"61",0.0333822699806099
"62",0.0161919264560729
"63",0
"64",-0.041685544494294
"65",0.0287932249162797
"66",0
"67",0.0210476432720093
"68",0.00275817076577771
"69",0
"70",-0.0131027872396873
"71",-0.00639992216644311
"72",0.0114372491843875
"73",0
"74",0.0117384261682402
"75",0
"76",0.0166139707967519
"77",0.00952815368912709
"78",0
"79",-0.0318633768421369
"80",0
"81",0
"82",0
"83",-0.0154955173963574
"84",-0.0439743425465213
"85",0
"86",0
"87",0
"88",-0.00327210051234549
"89",0.00816685815416251
"90",0.0284879536958718
"91",0
"92",0.0125760349983758
"93",0
"94",0.00820587411692069
"95",0
"96",0
"97",-0.00923761095984901
"98",0
"99",-0.014543958299111
"100",0.0292180700273599
"101",-0.00181638380818325
