"","x"
"1",0.154029767763431
"2",-1.80506021999054
"3",0.861879455035874
"4",0.772198551777748
"5",0.298830754737236
"6",0.0866834117967082
"7",0.132827372352437
"8",0
"9",0
"10",0
"11",0
"12",0.0164441379215306
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",-0.0396087935658397
"26",0
"27",0.00558241857828866
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",-0.0128375459260108
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0.00528388456013287
"44",0
"45",0
"46",0.00612732018903056
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0.00847170192940993
"57",0
"58",0.009072087997055
"59",0
"60",0.00624580224064003
"61",-0.0202252302518624
"62",0
"63",0
"64",0.00179333643424317
"65",0
"66",0
"67",0
"68",0
"69",0
"70",-0.0110052637718793
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",-0.0190408365759976
"78",0
"79",0
"80",0
"81",0
"82",0.0183266354667633
"83",0.0245263152397477
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",-0.0252606681988726
"91",0
"92",-0.000968668456972458
"93",0
"94",0
"95",0
"96",0.0244402981699853
"97",0
"98",0.0207795001047363
"99",0
"100",0.000387795470322787
"101",0
