"","x"
"1",0.792157600152124
"2",-2.14382940207108
"3",0.643857899300986
"4",0.523192800569187
"5",0.084873124708326
"6",0
"7",0.00430711393344518
"8",0
"9",0.146614158315236
"10",0
"11",0
"12",0.106547915897514
"13",0
"14",0
"15",0
"16",-0.119269521853338
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0.049398867656728
"28",0.0237569428094144
"29",0
"30",0.0785346722660394
"31",0.133924502588058
"32",-0.0869649898648015
"33",0
"34",0
"35",0.258583719390085
"36",0.0885334488731746
"37",0
"38",0
"39",0
"40",0.0350027917890203
"41",-0.144038690934584
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.00887287424641537
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0.18949486324006
"62",0
"63",0
"64",-0.147966201097023
"65",0
"66",0
"67",0.0777726719503835
"68",0
"69",0
"70",-0.0161613439401487
"71",-0.0330768960117268
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",-0.192431294986999
"80",0
"81",0
"82",0
"83",0
"84",-0.0330962771976393
"85",0
"86",0
"87",0
"88",0
"89",0.0112633888899024
"90",0
"91",0
"92",0.0576265741773105
"93",0
"94",0
"95",0
"96",0
"97",-0.0330328657658946
"98",0
"99",-0.0811646406971159
"100",0.171214983041966
"101",0
