"vars","p.value","z","V2_better","site"
"Site1_Local","0.120069455109377","-1.17463965759711",FALSE,1
"Site2_Local","0.823036085562971","0.926997506593906",FALSE,1
"Site3_Local","0.387103680022358","-0.286875879370884",FALSE,1
"Meta","0.149633120884651","-1.03800819084482",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.126051204593974","-1.14525773298014",FALSE,1
"Qfedavg","0.0953062161280733","-1.30876952683421",FALSE,1
"fedavgM","0.260311740285066","-0.642384624205073",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.420209004994849","-0.201358823303262",FALSE,1
"Site1_Local","0.897175891651526","1.26562263961759",FALSE,2
"Site2_Local","0.0404818955341448","-1.74512110214787",TRUE,2
"Site3_Local","0.971913832704635","1.9096962461686",FALSE,2
"Meta","0.256946158406172","-0.652788998889444",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.22411914214022","-0.758355342990257",FALSE,2
"Qfedavg","0.183390920033135","-0.902517856743774",FALSE,2
"fedavgM","0.060293092922962","-1.55231786288459",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.754018190509457","0.687189025808061",FALSE,2
"Site1_Local","0.90064096645857","1.28521241307747",FALSE,3
"Site2_Local","0.998684417885511","3.00783445562555",FALSE,3
"Site3_Local","0.0618879949731645","-1.53911595769473",FALSE,3
"Meta","0.274690158064282","-0.598688966643526",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.0971954914343271","-1.29769843149665",FALSE,3
"Qfedavg","0.384426831299939","-0.293874685329806",FALSE,3
"fedavgM","0.667092787809785","0.431899546523783",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.844551411535273","1.01334127914826",FALSE,3
