"","x"
"(Intercept)",0.332158117440139
"X1",-1.98557245383812
"X2",0.963820728110903
"X3",0.956027896226539
"X4",0.493092442319365
"X5",0.0983593450892374
"X6",-0.0361471200605671
"X7",-0.166386788868019
"X8",-0.00214749056612369
