"","x"
"1",0.381247644393421
"2",-1.89901070105008
"3",0.913385190505833
"4",0.747754336968194
"5",0.395387718341973
"6",0.178213113944496
"7",0.0671741136836393
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",-0.0240511309592555
"19",0
"20",0
"21",0
"22",0
"23",-0.0131648392913559
"24",-0.00405903302303027
"25",0
"26",-0.0127963855256774
"27",-0.0324597052239657
"28",0
"29",0
"30",0
"31",0
"32",-0.0112534704720059
"33",-0.0121478529018273
"34",-0.0130365170729494
"35",0
"36",0
"37",0
"38",0
"39",0.0142908251211999
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",-0.00245203833528727
"47",0
"48",0
"49",0
"50",0
"51",0
"52",-0.0203456721319934
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",-0.00165763335345737
"67",-0.0188263826442127
"68",-0.0120333822977813
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",-0.0214552077281781
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",-0.00552311827772966
"94",0
"95",0
"96",0
"97",0
"98",0.0108837386212932
"99",1.43647091685035e-05
"100",0
"101",0
