"vars","p.value","z","V2_better","site"
"Site1_Local","0.00597680273196428","-2.51351098651703",TRUE,1
"Site2_Local","0.705899302256331","0.541444277256463",FALSE,1
"Site3_Local","0.527329700984025","0.0685590719414945",FALSE,1
"DAC","0.0788931301977545","-1.41255618242033",FALSE,1
"Meta","0.0826514160337555","-1.38745576059587",FALSE,1
"SHIR","0.625352867190791","0.319570070703439",FALSE,1
"fedavg","0.000463656479460628","-3.31169889433502",TRUE,1
"Qfedavg","4.9119907351723e-10","-6.11224401321585",FALSE,1
"fedavgM","0.000579936980719527","-3.2485682106037",TRUE,1
"coef_fedprox_lr0.01_drop0_mu0","0.857737002125551","1.07020732991487",FALSE,1
"Site1_Local","0.999914685321175","3.75894790494176",FALSE,2
"Site2_Local","0.00578515979107156","-2.52498509695008",TRUE,2
"Site3_Local","0.975905684134365","1.97570117536725",FALSE,2
"DAC","0.238629849066527","-0.710716878655901",FALSE,2
"Meta","0.537801654659292","0.0948969354637175",FALSE,2
"SHIR","0.711192950789045","0.556873153275274",FALSE,2
"fedavg","0.0608895585084143","-1.54734897934826",FALSE,2
"Qfedavg","0.840273502075498","0.99558259307225",FALSE,2
"fedavgM","0.0541068882807137","-1.60627374431455",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.784191272723414","0.786426856709293",FALSE,2
"Site1_Local","0.999999899143725","5.19775240467288",FALSE,3
"Site2_Local","0.998830478280688","3.04342164684584",FALSE,3
"Site3_Local","6.0052070018704e-09","-5.69957831621117",FALSE,3
"DAC","0.294652393574092","-0.539843757908274",FALSE,3
"Meta","1.09083909111485e-05","-4.24543698437953",FALSE,3
"SHIR","0.967005695526151","1.83850103865345",FALSE,3
"fedavg","0.259190747461545","-0.645842293129353",FALSE,3
"Qfedavg","0.999770707654345","3.50384935972919",FALSE,3
"fedavgM","0.266162606666317","-0.624460484975847",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.999969744779459","4.01081137017398",FALSE,3
