"vars","p.value","z","V2_better","site"
"Site1_Local","2.45046721660583e-06","-4.56898431959805",FALSE,1
"Site2_Local","0.976788770587315","1.99153174479809",FALSE,1
"Site3_Local","0.857155229304057","1.06762535566609",FALSE,1
"DAC","0.521554822156707","0.0540562412227652",FALSE,1
"Meta","0.0888663466615016","-1.34776899419357",FALSE,1
"SHIR","0.826562807384574","0.940669243370908",FALSE,1
"fedavg","5.50082153535135e-05","-3.86736780861964",FALSE,1
"Qfedavg","6.26548104550169e-09","-5.69234052545692",FALSE,1
"fedavgM","5.15297529775805e-07","-4.88570481715215",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.279942731484942","-0.583011642098948",FALSE,1
"Site1_Local","0.999999852972291","5.12721770420956",FALSE,2
"Site2_Local","4.87332849250345e-10","-6.11350458419128",FALSE,2
"Site3_Local","0.948940742869367","1.63466871479431",FALSE,2
"DAC","0.971604846521013","1.9049212620276",FALSE,2
"Meta","0.00538702978840996","-2.5499427956486",TRUE,2
"SHIR","0.990101358169071","2.33016780873469",FALSE,2
"fedavg","0.0372297114104933","-1.78377998677487",TRUE,2
"Qfedavg","0.841483697696854","1.00057441472716",FALSE,2
"fedavgM","0.246622203786959","-0.685157708779979",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.96351521428499","1.7930209677061",FALSE,2
"Site1_Local","0.999998041793954","4.6157696233522",FALSE,3
"Site2_Local","0.999964020215202","3.96971195777699",FALSE,3
"Site3_Local","1.91898112445603e-05","-4.11702393680039",FALSE,3
"DAC","0.087686459414331","-1.35514011854108",FALSE,3
"Meta","0.00497238417215995","-2.57774386007695",TRUE,3
"SHIR","0.573063852439684","0.184179940907433",FALSE,3
"fedavg","0.0394396804420144","-1.7572256147679",TRUE,3
"Qfedavg","0.993345059329163","2.47536837353549",FALSE,3
"fedavgM","0.143541528374495","-1.06454240142942",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.999977337113975","4.07850733777561",FALSE,3
