"","x"
"1",0.33493959476037
"2",-1.71786868744382
"3",0.756211078292457
"4",0.578952292435073
"5",0.21503076488909
"6",0.0261672356437227
"7",0
"8",0.0075911520427125
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0.0547814168934911
"20",0.0617061029020108
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0.161869693200585
"28",0
"29",0.0120287042932591
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",-0.00689570981047412
"47",0
"48",0
"49",0
"50",-0.0240202077378314
"51",0
"52",0
"53",0.0467484446323397
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0.0258066751144613
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0.00430658471894919
"68",-0.0909098437344063
"69",0
"70",0
"71",0
"72",0.0484236980777551
"73",0
"74",0
"75",0.00533256036417442
"76",0
"77",0
"78",-0.0626046892412187
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",-0.0506954412263214
"96",0
"97",0
"98",0
"99",0
"100",-0.0012732676064595
"101",0
