"","x"
"1",0.656859400288497
"2",-1.76882734705971
"3",0.8285840293597
"4",0.755392525527882
"5",0.35156968865105
"6",0.104629594488992
"7",0.0240306044055437
"8",-0.0021337471248233
"9",0
"10",0
"11",-0.0571027610077784
"12",0
"13",-0.0537675167310116
"14",0
"15",-0.034591875812318
"16",-0.00745927252838391
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0.0145095604971977
"23",0
"24",-0.0236994261487905
"25",-0.00648745314629584
"26",-0.00476262368718681
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0.0418703122726924
"34",0
"35",0
"36",0.0354026018880897
"37",-0.00314622878053738
"38",-0.0191642268393105
"39",0
"40",0.0169503967547742
"41",0
"42",-0.0353178928789467
"43",0
"44",0
"45",0
"46",-0.0258190869825553
"47",0
"48",0
"49",0
"50",-0.00648771777442429
"51",0
"52",-0.00756576308637379
"53",0.000279328650824843
"54",0
"55",-0.0319753165383392
"56",0
"57",-0.0215876958767651
"58",-0.0104815160558773
"59",0.0109744201379067
"60",0
"61",0
"62",-0.0284929849705549
"63",-0.0379429296429314
"64",0
"65",-0.0782686916350443
"66",0
"67",0.0251782029840776
"68",-0.0200807676656529
"69",0.0125947461980403
"70",0.0226426888353283
"71",-0.0154635289877412
"72",-0.027089138657856
"73",0.0217757230264647
"74",0
"75",0
"76",0
"77",0
"78",0.0212514973411195
"79",0
"80",-0.0123857642640664
"81",0
"82",0
"83",0
"84",0
"85",0
"86",-0.0117619239717648
"87",0
"88",0.0021986342545438
"89",-0.00856702340196156
"90",-0.0205825251617776
"91",-0.0172480343715603
"92",0
"93",0
"94",-0.029204268674651
"95",0.020236343336404
"96",0
"97",0
"98",-0.0621285215233814
"99",0
"100",0.0332513963102717
"101",0
