"","x"
"1",0.0356004105169174
"2",-1.62050252447151
"3",0.904446108683026
"4",0.594012601832936
"5",0.262523305031363
"6",0.0143900491421517
"7",0.079734104563491
"8",0
"9",0
"10",-0.00373570189491149
"11",0
"12",0
"13",0
"14",0
"15",0.00143559078683945
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0.0376964807097912
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0.0261121354383058
"30",0
"31",0
"32",0
"33",-0.0519521935040553
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0.0162722235727925
"47",0
"48",0.0448623233753466
"49",0
"50",0
"51",0.00625430946788059
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0.0273771273719089
"60",0.0436314224036325
"61",0
"62",-0.0251653551932578
"63",0
"64",-0.0165410237238008
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0.0539935799518746
"81",0.0144079645568365
"82",0
"83",-0.0149008600767884
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",-0.0135225496796533
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
