"vars","p.value","z","V2_better","site"
"Site1_Local","0.165686394849272","-0.971352467586992",FALSE,1
"Site2_Local","0.910894753983756","1.34628540146006",FALSE,1
"Site3_Local","0.511748491495045","0.0294533588781852",FALSE,1
"Meta","0.546889524666345","0.117806535959477",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.618734720854643","0.30215939255212",FALSE,1
"Qfedavg","0.313569835385104","-0.485756709678456",FALSE,1
"fedavgM","0.618737278631853","0.302166103420111",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.714373937538081","0.566208393276115",FALSE,1
"Site1_Local","0.97509784869776","1.96164093753251",FALSE,2
"Site2_Local","0.0851880442280853","-1.37099636733646",FALSE,2
"Site3_Local","0.891465491242399","1.23435938176381",FALSE,2
"Meta","0.36651326549733","-0.341102351555823",FALSE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.472391757464652","-0.069258931737718",FALSE,2
"Qfedavg","0.338690983600777","-0.416038314071284",FALSE,2
"fedavgM","0.481664733728155","-0.0459758888960796",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.392901659441318","-0.271764219364268",FALSE,2
"Site1_Local","0.767131024779751","0.72943118050246",FALSE,3
"Site2_Local","0.963457456337885","1.79229897551429",FALSE,3
"Site3_Local","0.0733219768913291","-1.45148824274105",FALSE,3
"Meta","0.090880859067964","-1.33535031492866",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.0762998593480579","-1.43040881864392",FALSE,3
"Qfedavg","0.119505193546771","-1.1774639276528",FALSE,3
"fedavgM","0.0740107825510011","-1.44655511497657",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.749257613402416","0.67215539629569",FALSE,3
