"","x"
"1",0.574285435403125
"2",-1.6526925053964
"3",0.812420554414641
"4",0.659745916342698
"5",0.223179997691401
"6",0.0233028395072144
"7",0
"8",0
"9",0.0458977993291961
"10",0.0120286018775868
"11",0
"12",-0.0133937681556225
"13",-0.0210161163956613
"14",0
"15",0
"16",-0.0336330427572291
"17",0.0141005447864164
"18",0
"19",0
"20",0
"21",-0.0297968540233575
"22",0.0108661010838562
"23",0.00378739337410336
"24",0
"25",0
"26",0
"27",0
"28",0
"29",-0.0124975600187019
"30",0
"31",0
"32",0.000148472316855171
"33",0
"34",0
"35",0
"36",-0.0162333164350573
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",-0.00922364325521206
"49",0.050476250970631
"50",-0.0106710814394066
"51",0
"52",0
"53",-0.00112619184900828
"54",0
"55",0
"56",-0.018228491470039
"57",0
"58",0
"59",0
"60",-0.0638544183101526
"61",0
"62",0
"63",-0.0375542201449502
"64",0.0186894789766738
"65",0
"66",-0.0419462751877629
"67",0.00586516016750017
"68",0
"69",0
"70",-0.0402295958276717
"71",0
"72",-0.000989866762294573
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0.00408374184327778
"84",-0.0163643636988922
"85",0
"86",0
"87",0
"88",0
"89",0.0325241438163467
"90",0.0748725667866274
"91",0
"92",0
"93",-0.00703634934229166
"94",0
"95",-0.00725205392548674
"96",0.0086130355389276
"97",0
"98",0
"99",-0.0783968625419379
"100",0.0278792049665479
"101",-0.00232169850346566
