"Model","AUPRC","Site"
"Central",0.887855306149483,1
"Site1_Local",0.898538105693083,1
"Site2_Local",0.873359994744817,1
"Site3_Local",0.876953386646475,1
"DAC",0.889017261957269,1
"Meta",0.88145671725146,1
"SHIR",0.88723522608333,1
"fedavg",0.89562143361908,1
"Qfedavg",0.917665354760252,1
"fedavgM",0.895169452396719,1
"coef_fedprox_lr0.01_drop0_mu0",0.88650679844047,1
"Central",0.930286193316656,2
"Site1_Local",0.921171160668725,2
"Site2_Local",0.938441507026095,2
"Site3_Local",0.929288843690012,2
"DAC",0.929917723674854,2
"Meta",0.932939640855269,2
"SHIR",0.927841174618829,2
"fedavg",0.932969403050054,2
"Qfedavg",0.929118346163917,2
"fedavgM",0.933114898507433,2
"coef_fedprox_lr0.01_drop0_mu0",0.927215602942091,2
"Central",0.912407479366548,3
"Site1_Local",0.906005630621494,3
"Site2_Local",0.908598753235369,3
"Site3_Local",0.922610909599881,3
"DAC",0.912740000664221,3
"Meta",0.91939011069221,3
"SHIR",0.91121142899318,3
"fedavg",0.914721995849584,3
"Qfedavg",0.906860993630663,3
"fedavgM",0.914518125516387,3
"coef_fedprox_lr0.01_drop0_mu0",0.907123708330403,3
