"vars","p.value","z","V2_better","site"
"Site1_Local","0.000115523096325052","-3.68240255587076",TRUE,1
"Site2_Local","0.557216298140376","0.143915236794858",FALSE,1
"Site3_Local","0.472009292269437","-0.0702199640413634",FALSE,1
"DAC","0.0541210655868902","-1.60614465105891",FALSE,1
"Meta","0.0344532750136317","-1.81903198786751",TRUE,1
"SHIR","0.152044151840075","-1.02770566192421",FALSE,1
"fedavg","7.77248308832799e-08","-5.24598486748173",FALSE,1
"Qfedavg","1.43241086751096e-08","-5.54950340422843",FALSE,1
"fedavgM","3.19987205050413e-06","-4.51273341766581",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.806923952401613","0.866616636247804",FALSE,1
"Site1_Local","0.976729974940239","1.99046214415054",FALSE,2
"Site2_Local","8.79961550442922e-05","-3.75119705430996",FALSE,2
"Site3_Local","0.923812294951806","1.43119125178605",FALSE,2
"DAC","0.502787998815902","0.00698853354736031",FALSE,2
"Meta","0.224831802058885","-0.75597596857064",FALSE,2
"SHIR","0.468613571685193","-0.0787554453602368",FALSE,2
"fedavg","0.410338853575768","-0.226673406853049",FALSE,2
"Qfedavg","0.31291088302611","-0.487616133078242",FALSE,2
"fedavgM","0.0962760907971392","-1.30306614188582",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.775721149676596","0.757821748614278",FALSE,2
"Site1_Local","0.996770057428037","2.72347629430181",FALSE,3
"Site2_Local","0.979417889460659","2.04187208867946",FALSE,3
"Site3_Local","0.0887093560155738","-1.34874554185211",FALSE,3
"DAC","0.553533148264483","0.134592965809405",FALSE,3
"Meta","0.235520949024671","-0.720784849911181",FALSE,3
"SHIR","0.526883328558812","0.0674375924023136",FALSE,3
"fedavg","0.979352611939172","2.04055804357965",FALSE,3
"Qfedavg","0.951007971351223","1.65470645383727",FALSE,3
"fedavgM","0.125664213007813","-1.14712871907579",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.975732684206399","1.97265719788004",FALSE,3
