"","x"
"1",0.199862397763602
"2",-1.8608511671888
"3",0.953767501976197
"4",0.753814020106392
"5",0.423909520686099
"6",0.17323957234614
"7",0.0809088753913802
"8",0
"9",0
"10",0
"11",0.00682589468880033
"12",0
"13",0
"14",0.00846100606464789
"15",-0.0792456547182204
"16",0
"17",0
"18",0.0147143716067586
"19",0.00251551008083762
"20",0
"21",0
"22",0
"23",0
"24",-0.0432814016699897
"25",0
"26",0
"27",0
"28",0.0139703518304316
"29",0
"30",0
"31",0.0365517290715071
"32",0.0545282973881287
"33",0
"34",-0.0149424480236724
"35",0
"36",-0.0220727332698162
"37",0.0303803263283981
"38",0
"39",0
"40",0
"41",0
"42",0.00353268039369946
"43",-0.0193140302978973
"44",0
"45",0
"46",-0.00108458337134816
"47",0
"48",0
"49",0.00448306244579323
"50",0
"51",0
"52",-0.0451788455305263
"53",0
"54",0
"55",0
"56",-0.0390807870396804
"57",0
"58",-0.0350242738154666
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0.0654574198709784
"65",0.0026170960196491
"66",-0.000449256892419651
"67",0
"68",-0.0386332763972125
"69",0
"70",0
"71",0
"72",-0.00359234184394147
"73",0
"74",-0.00404551215238508
"75",-0.00206777288150139
"76",0
"77",0
"78",0
"79",-0.0408400283258923
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0.00658437392367286
"86",0.00736906582143021
"87",0
"88",0
"89",0
"90",-0.00655697814649442
"91",0
"92",-0.03174256227925
"93",-0.0479162370232423
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",-0.0367032402743802
