"","x"
"1",0.679527631241868
"2",-1.6314191667511
"3",0.699358401918874
"4",0.489150599176765
"5",0.220929359733178
"6",0.0398883831709972
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0.00977858853662497
"14",0
"15",0
"16",-0.026377307711842
"17",0
"18",0
"19",0
"20",-0.0258721658210263
"21",0.0045443807894807
"22",-0.004291474992368
"23",0
"24",0.0317857702608578
"25",0
"26",0
"27",0.00701177055497673
"28",0
"29",0
"30",0.0210293837242061
"31",0
"32",0
"33",0
"34",-0.0459523454279744
"35",-0.000432640366743636
"36",0
"37",0.0192152992842427
"38",0.0279343254301725
"39",0
"40",0.0156519355490467
"41",-0.0191831679746096
"42",0
"43",-0.0190805858376003
"44",0
"45",-0.00933897067961637
"46",0
"47",-0.0138996314589639
"48",0
"49",0
"50",0
"51",1.12541677676184e-05
"52",0
"53",0
"54",0
"55",0
"56",-0.00517258743093457
"57",-0.0114931794252493
"58",0.00397036266697558
"59",0
"60",-0.0145129518806916
"61",0
"62",0.00797294500622277
"63",0
"64",0
"65",0
"66",0
"67",0
"68",-0.00780425187017286
"69",0.00486825129668006
"70",0
"71",-0.00812346707849589
"72",0.0156196905438303
"73",0
"74",0
"75",0
"76",0
"77",0.0105941150052818
"78",0
"79",-0.00505071174535357
"80",0.00548610873690529
"81",0
"82",0
"83",0
"84",-0.015317125078737
"85",0
"86",0.0187549467848442
"87",0.0129826963965585
"88",0
"89",0
"90",0
"91",0
"92",-0.00211125199745892
"93",0.0104585398413973
"94",0
"95",0
"96",0
"97",0
"98",-0.000889896970272584
"99",0
"100",0.00498496484827089
"101",-0.0124817338243235
