"Central","Site1_Local","Site2_Local","Site3_Local","GLORE","fedavg","Qfedavg","fedavgM","fedprox_mu0","Site_index"
0.849206349206349,0.853354978354978,0.842893217893218,0.846139971139971,0.849206349206349,0.848890692640693,0.849296536796537,0.848890692640693,0.849116161616162,1
0.90545635706926,0.901833127639579,0.909713651649136,0.904697743407421,0.90545635706926,0.90646406775439,0.906826390697358,0.90646406775439,0.905241227821873,2
0.900228190773156,0.895981858124867,0.896390050315357,0.901041740486146,0.900228190773156,0.900559846927929,0.900429452200411,0.900559846927929,0.900111969385586,3
