"Central","Site1_Local","Site2_Local","Site3_Local","GLORE","fedavg","Qfedavg","fedavgM","fedprox_mu0","Site_index"
0.920915295062224,0.928899594094295,0.920469244836969,0.923591596413756,0.920915295062224,0.922565680895669,0.924617511931843,0.922565680895669,0.920781479994647,1
0.902046783625731,0.899304138900222,0.907690738474092,0.901162790697674,0.902046783625731,0.903044108980462,0.904098100548529,0.903044108980462,0.901820118772383,2
0.89161080008504,0.884663028842747,0.887647934235703,0.892642619233222,0.89161080008504,0.89201615760754,0.891710013464673,0.89201615760754,0.891664658776841,3
