"","x"
"1",0.626913872698567
"2",-1.58174268962027
"3",0.721199069563562
"4",0.560953261022663
"5",0.184633620294848
"6",0
"7",0.028684167636834
"8",0
"9",-0.0350202328880395
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",-0.0190976512021693
"18",0
"19",-0.0108541247929133
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",-0.0151228216293066
"29",0
"30",0
"31",0
"32",0
"33",0.0112090736857909
"34",-0.00573787575041023
"35",-0.00254623973212543
"36",0
"37",0
"38",0.00304703398548119
"39",0.0239412531487429
"40",0
"41",-0.00559655935449129
"42",0
"43",0
"44",0.0134304693014127
"45",0.0100747243955433
"46",0.000339809266148399
"47",0
"48",-0.00291864963003911
"49",0
"50",0
"51",0
"52",0
"53",-0.00565639862290911
"54",-0.0269924404222085
"55",0
"56",0
"57",0
"58",0
"59",0.04123402799701
"60",0
"61",0
"62",0.0122748677235146
"63",0
"64",0
"65",-0.0158403694255022
"66",0
"67",0
"68",-0.00618917670910611
"69",0
"70",-0.000988972703870443
"71",0
"72",0
"73",0
"74",0
"75",-0.0123655410219805
"76",0
"77",0
"78",0
"79",-0.0138675444452678
"80",-0.00140463981698641
"81",-0.0200467340212076
"82",0
"83",0.00111663132387972
"84",0
"85",0.0433915197259331
"86",0
"87",-9.1745093924096e-05
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",-0.0226613382801395
"101",0
